,Rooms,Bedroom2,Bathroom,BuildingArea,Landsize,Regionname,Price
10030,3,3,1,151.96764988779805,200,Northern Metropolitan,1300000.0
10031,2,2,1,151.96764988779805,316,Northern Metropolitan,717000.0
10032,3,3,1,151.96764988779805,187,Northern Metropolitan,1530000.0
10033,4,4,2,272.4,1459,Northern Victoria,817000.0
10034,3,3,2,151.96764988779805,776,Eastern Metropolitan,1291000.0
10035,3,3,2,151.96764988779805,921,Eastern Metropolitan,1085000.0
10036,3,3,1,114.0,446,Eastern Metropolitan,750000.0
10037,2,2,2,151.96764988779805,290,Southern Metropolitan,1005000.0
10038,4,4,2,196.0,725,South-Eastern Metropolitan,860000.0
10039,4,4,2,187.0,448,South-Eastern Metropolitan,645000.0
10040,4,4,2,233.0,463,Southern Metropolitan,1770000.0
10041,5,5,3,151.96764988779805,640,Southern Metropolitan,2250000.0
10042,3,3,1,151.96764988779805,730,Eastern Metropolitan,833800.0
10043,6,6,4,373.0,662,South-Eastern Metropolitan,1050000.0
10044,3,3,1,211.0,297,Western Metropolitan,1085000.0
10045,4,4,2,151.96764988779805,38490,Eastern Victoria,1070000.0
10046,3,3,1,151.96764988779805,118,Southern Metropolitan,1700000.0
10047,2,2,1,151.96764988779805,1890,Southern Metropolitan,470000.0
10048,2,2,1,151.96764988779805,708,Southern Metropolitan,945000.0
10049,3,3,1,151.96764988779805,119,Southern Metropolitan,900000.0
10050,3,3,2,151.96764988779805,273,Southern Metropolitan,1810000.0
10051,3,3,1,151.96764988779805,343,Western Metropolitan,785000.0
10052,3,3,1,151.96764988779805,606,South-Eastern Metropolitan,770000.0
10053,3,3,1,151.96764988779805,565,Western Metropolitan,600000.0
10054,4,4,2,151.96764988779805,268,Southern Metropolitan,1650000.0
10055,3,3,1,151.96764988779805,534,Western Metropolitan,883000.0
10056,3,3,3,151.96764988779805,698,Western Metropolitan,1650000.0
10057,3,3,1,151.96764988779805,1011,Western Metropolitan,755000.0
10058,4,4,2,199.0,696,Western Metropolitan,780000.0
10059,3,3,1,151.96764988779805,322,Western Metropolitan,518000.0
10060,5,5,3,286.0,735,Southern Metropolitan,2000000.0
10061,3,3,2,151.96764988779805,444,Southern Metropolitan,1050000.0
10062,4,4,2,151.96764988779805,684,Western Metropolitan,716000.0
10063,4,4,2,300.0,883,Eastern Metropolitan,1450000.0
10064,4,4,3,315.0,682,Eastern Metropolitan,1860000.0
10065,3,3,1,151.96764988779805,656,Eastern Metropolitan,1181000.0
10066,4,4,2,151.96764988779805,725,Eastern Metropolitan,1352000.0
10067,3,3,1,151.96764988779805,536,Northern Metropolitan,632500.0
10068,3,3,1,151.96764988779805,340,Northern Metropolitan,460000.0
10069,3,3,1,135.0,555,Northern Metropolitan,651000.0
10070,3,3,1,151.96764988779805,651,Northern Metropolitan,831000.0
10071,3,3,1,133.0,695,Northern Metropolitan,1250000.0
10072,2,2,1,151.96764988779805,508,Northern Metropolitan,1460000.0
10073,2,2,1,151.96764988779805,443,Northern Metropolitan,1000000.0
10074,3,3,1,151.96764988779805,438,Northern Metropolitan,1420000.0
10075,3,3,1,151.96764988779805,0,Southern Metropolitan,640000.0
10076,2,2,1,151.96764988779805,326,Western Metropolitan,856000.0
10077,4,4,2,161.0,624,Eastern Metropolitan,1235000.0
10078,5,5,3,151.96764988779805,842,Eastern Metropolitan,1425000.0
10079,4,4,2,151.96764988779805,1250,Eastern Metropolitan,1650000.0
10080,4,4,3,151.96764988779805,882,Eastern Metropolitan,1400000.0
10081,4,4,2,300.0,407,Eastern Metropolitan,1290000.0
10082,3,3,1,151.96764988779805,658,Eastern Metropolitan,825000.0
10083,4,4,2,151.96764988779805,722,Eastern Metropolitan,1000000.0
10084,3,3,1,151.96764988779805,733,Eastern Metropolitan,1160000.0
10085,6,6,2,305.0,453,Eastern Metropolitan,1180000.0
10086,4,4,2,151.96764988779805,777,Northern Metropolitan,800000.0
10087,2,2,1,151.96764988779805,369,Western Metropolitan,749000.0
10088,3,3,1,151.96764988779805,121,Northern Metropolitan,1370000.0
10089,4,4,2,151.96764988779805,733,South-Eastern Metropolitan,1272000.0
10090,2,2,1,58.0,136,Southern Metropolitan,957500.0
10091,3,3,2,177.8,754,Southern Metropolitan,2080000.0
10092,3,3,2,139.4,629,Northern Metropolitan,852000.0
10093,2,2,1,38.0,0,Northern Metropolitan,505000.0
10094,3,3,1,101.0,270,Northern Metropolitan,1402500.0
10095,5,5,3,364.0,557,Western Metropolitan,2905000.0
10096,2,2,1,96.0,374,Western Metropolitan,650000.0
10097,3,3,2,212.0,300,Western Metropolitan,856000.0
10098,3,3,1,109.0,149,Southern Metropolitan,1505000.0
10099,3,3,1,151.96764988779805,186,Southern Metropolitan,1900000.0
10100,3,3,2,127.0,247,Western Metropolitan,600000.0
10101,2,2,1,151.96764988779805,743,Western Metropolitan,1030000.0
10102,3,3,1,112.0,575,Western Metropolitan,1005000.0
10103,2,2,1,63.0,1097,Southern Metropolitan,410000.0
10104,2,2,1,151.96764988779805,903,Southern Metropolitan,590000.0
10105,3,3,2,151.96764988779805,348,Southern Metropolitan,1850000.0
10106,3,3,2,162.0,257,Western Metropolitan,1530000.0
10107,3,3,1,151.96764988779805,217,Western Metropolitan,865000.0
10108,3,3,2,151.96764988779805,566,Western Metropolitan,1370000.0
10109,3,3,2,120.0,254,Western Metropolitan,1082000.0
10110,4,4,1,151.96764988779805,676,Southern Metropolitan,1972500.0
10111,3,3,2,151.96764988779805,721,Southern Metropolitan,1775000.0
10112,4,4,2,151.96764988779805,599,South-Eastern Metropolitan,1150000.0
10113,4,4,2,151.96764988779805,573,Western Metropolitan,835000.0
10114,2,2,1,151.96764988779805,0,Southern Metropolitan,460000.0
10115,2,2,1,76.0,136,Southern Metropolitan,725000.0
10116,2,2,1,72.0,1129,Southern Metropolitan,602000.0
10117,2,2,2,101.76,0,Southern Metropolitan,830000.0
10118,3,3,2,147.0,975,Southern Metropolitan,1300000.0
10119,3,3,2,151.96764988779805,260,Southern Metropolitan,1330000.0
10120,4,4,3,151.96764988779805,526,Southern Metropolitan,2050000.0
10121,5,5,2,140.0,629,Southern Metropolitan,1940000.0
10122,3,3,1,128.0,697,Southern Metropolitan,1590000.0
10123,2,2,1,151.96764988779805,134,Southern Metropolitan,725000.0
10124,2,2,1,151.96764988779805,773,Southern Metropolitan,2367000.0
10125,4,4,2,141.0,765,Eastern Metropolitan,705000.0
10126,4,4,3,318.0,704,Southern Metropolitan,2200000.0
10127,2,2,1,151.96764988779805,271,Eastern Metropolitan,736500.0
10128,3,3,1,151.96764988779805,680,Eastern Metropolitan,780000.0
10129,2,2,1,68.0,0,Southern Metropolitan,420000.0
10130,4,4,2,148.0,603,Southern Metropolitan,1479000.0
10131,3,3,1,151.96764988779805,383,Southern Metropolitan,1199000.0
10132,4,4,3,151.96764988779805,557,Southern Metropolitan,1350000.0
10133,3,3,2,151.96764988779805,260,Southern Metropolitan,890000.0
10134,4,4,2,363.0,612,Southern Metropolitan,1655000.0
10135,3,3,2,197.0,614,Southern Metropolitan,1430000.0
10136,3,3,2,151.96764988779805,225,Southern Metropolitan,955000.0
10137,4,4,2,180.0,792,Eastern Victoria,667000.0
10138,4,4,2,151.96764988779805,796,Eastern Victoria,740000.0
10139,3,3,2,144.0,328,Southern Metropolitan,1080000.0
10140,2,2,1,151.96764988779805,159,Southern Metropolitan,623500.0
10141,4,4,1,151.96764988779805,769,Eastern Metropolitan,1258000.0
10142,3,3,1,151.96764988779805,392,Eastern Metropolitan,590000.0
10143,3,3,2,151.96764988779805,0,Southern Metropolitan,1600000.0
10144,3,3,2,151.96764988779805,343,Southern Metropolitan,1211000.0
10145,4,4,3,151.96764988779805,803,Southern Metropolitan,3225000.0
10146,4,4,3,151.96764988779805,373,Southern Metropolitan,2385000.0
10147,3,3,1,151.96764988779805,0,Southern Metropolitan,1370000.0
10148,3,3,4,201.0,424,Southern Metropolitan,1750800.0
10149,4,4,3,151.96764988779805,592,Southern Metropolitan,2300000.0
10150,4,4,1,163.0,606,Southern Metropolitan,1605000.0
10151,2,2,1,65.0,542,Southern Metropolitan,1035000.0
10152,3,3,1,109.0,546,Northern Metropolitan,505000.0
10153,3,3,2,129.0,244,Western Metropolitan,663000.0
10154,2,2,1,106.0,245,Northern Metropolitan,860000.0
10155,3,3,1,151.96764988779805,349,Northern Metropolitan,1505000.0
10156,3,3,2,151.96764988779805,200,Northern Metropolitan,1700000.0
10157,3,3,1,151.96764988779805,439,Northern Metropolitan,1280000.0
10158,2,2,1,151.96764988779805,0,Northern Metropolitan,755000.0
10159,5,5,3,320.0,957,Northern Metropolitan,2545000.0
10160,3,3,2,167.0,401,Northern Metropolitan,1405000.0
10161,2,2,1,52.0,69,Northern Metropolitan,460000.0
10162,4,4,2,140.0,425,Northern Metropolitan,1210000.0
10163,3,3,1,151.96764988779805,161,Northern Metropolitan,1265000.0
10164,3,3,1,151.96764988779805,484,Northern Metropolitan,1300000.0
10165,2,2,1,60.0,54,Northern Metropolitan,460000.0
10166,1,1,1,151.96764988779805,41,Northern Metropolitan,263100.0
10167,5,5,1,202.0,441,Northern Metropolitan,1075000.0
10168,4,4,2,151.96764988779805,189,Eastern Metropolitan,950000.0
10169,1,1,1,151.96764988779805,604,Eastern Metropolitan,1310000.0
10170,3,3,1,151.96764988779805,412,Northern Metropolitan,714000.0
10171,4,4,2,261.0,520,Northern Metropolitan,880000.0
10172,3,3,2,634.0,639,Northern Metropolitan,1405000.0
10173,3,3,2,164.0,93,Northern Metropolitan,1837500.0
10174,3,4,2,195.0,480,Western Metropolitan,593000.0
10175,3,3,1,151.96764988779805,646,Southern Metropolitan,1732000.0
10176,3,3,1,151.96764988779805,583,Southern Metropolitan,1253500.0
10177,7,7,4,146.0,765,Southern Metropolitan,1642000.0
10178,2,2,1,151.96764988779805,148,Southern Metropolitan,700000.0
10179,3,3,2,138.0,306,Eastern Metropolitan,780000.0
10180,4,4,2,151.96764988779805,595,Western Metropolitan,720000.0
10181,3,3,2,151.96764988779805,446,Southern Metropolitan,1622000.0
10182,3,3,2,195.0964,321,Southern Metropolitan,1290000.0
10183,3,3,2,119.0,359,Southern Metropolitan,1930000.0
10184,4,4,2,221.0,654,Southern Metropolitan,2408000.0
10185,4,4,3,470.0,967,Southern Metropolitan,4750000.0
10186,2,2,1,151.96764988779805,2207,Southern Metropolitan,645000.0
10187,2,2,2,151.96764988779805,0,Northern Metropolitan,1100000.0
10188,3,3,1,151.96764988779805,216,Northern Metropolitan,1628000.0
10189,3,3,2,122.0,0,Southern Metropolitan,1042000.0
10190,3,3,2,167.0,621,Southern Metropolitan,1450000.0
10191,4,4,2,172.0,550,South-Eastern Metropolitan,525000.0
10192,2,2,1,65.0,601,Southern Metropolitan,570000.0
10193,2,2,1,151.96764988779805,1961,Southern Metropolitan,300000.0
10194,2,2,1,103.0,307,Southern Metropolitan,1417500.0
10195,4,4,1,151.96764988779805,584,Southern Metropolitan,1550000.0
10196,2,2,1,66.0,897,Southern Metropolitan,510000.0
10197,3,3,1,151.96764988779805,532,Southern Metropolitan,1010000.0
10198,2,2,1,94.0,1078,Southern Metropolitan,601000.0
10199,3,3,1,112.0,584,Southern Metropolitan,1145000.0
10200,3,3,1,151.96764988779805,350,Southern Metropolitan,755000.0
10201,4,4,2,222.0,734,Eastern Victoria,911982.0
10202,4,4,2,130.0,735,South-Eastern Metropolitan,1040000.0
10203,3,3,2,151.96764988779805,363,South-Eastern Metropolitan,700000.0
10204,3,3,1,85.0,192,Northern Metropolitan,1460000.0
10205,2,2,1,151.96764988779805,0,Northern Metropolitan,556000.0
10206,5,5,2,151.96764988779805,630,Northern Metropolitan,1615000.0
10207,3,3,2,151.96764988779805,512,Northern Metropolitan,1090000.0
10208,3,3,2,110.0,677,Northern Metropolitan,865000.0
10209,2,2,2,102.0,143,Northern Metropolitan,525000.0
10210,2,2,1,80.0,144,Northern Metropolitan,1135000.0
10211,2,2,1,78.0,139,Northern Metropolitan,900000.0
10212,2,2,1,151.96764988779805,197,Northern Metropolitan,340000.0
10213,3,3,2,158.0,598,Northern Metropolitan,499000.0
10214,6,6,2,202.0,655,Northern Metropolitan,506000.0
10215,3,3,2,127.0,280,Northern Metropolitan,430000.0
10216,3,3,2,175.0,219,Northern Metropolitan,420000.0
10217,2,2,2,75.0,0,Northern Metropolitan,570000.0
10218,2,2,1,151.96764988779805,155,Northern Metropolitan,1253000.0
10219,4,4,2,151.96764988779805,879,Eastern Metropolitan,720000.0
10220,3,3,1,156.0,455,Eastern Metropolitan,637000.0
10221,4,4,2,178.0,731,Eastern Metropolitan,905000.0
10222,4,4,1,153.0,1717,Eastern Metropolitan,835000.0
10223,3,3,1,151.96764988779805,865,Eastern Metropolitan,800000.0
10224,3,3,1,151.96764988779805,810,South-Eastern Metropolitan,560000.0
10225,3,3,1,151.96764988779805,540,South-Eastern Metropolitan,665000.0
10226,4,4,2,151.96764988779805,704,Western Metropolitan,447000.0
10227,3,3,1,151.96764988779805,531,Western Metropolitan,570000.0
10228,4,4,2,210.0,528,Western Metropolitan,610000.0
10229,3,3,1,151.96764988779805,608,Western Metropolitan,435000.0
10230,4,4,2,277.0,624,South-Eastern Metropolitan,1255000.0
10231,2,2,1,151.96764988779805,2256,South-Eastern Metropolitan,595000.0
10232,4,4,2,151.96764988779805,668,Eastern Metropolitan,1616000.0
10233,3,3,1,151.96764988779805,633,Eastern Metropolitan,1060000.0
10234,4,4,2,151.96764988779805,733,Eastern Metropolitan,1250000.0
10235,3,3,2,142.0,195,Eastern Metropolitan,871000.0
10236,3,3,2,130.52,695,Eastern Metropolitan,1451000.0
10237,3,3,2,149.0,654,Eastern Metropolitan,1385000.0
10238,3,3,2,200.0,402,Eastern Metropolitan,1360000.0
10239,5,5,4,151.96764988779805,4077,Eastern Metropolitan,2620000.0
10240,6,6,4,547.0,840,South-Eastern Metropolitan,1850000.0
10241,2,2,1,88.0,421,South-Eastern Metropolitan,612500.0
10242,3,3,2,151.96764988779805,306,Southern Metropolitan,1060000.0
10243,4,4,2,151.96764988779805,470,Southern Metropolitan,1970000.0
10244,6,6,3,214.0,804,Eastern Metropolitan,855000.0
10245,3,3,1,104.0,654,Eastern Metropolitan,855000.0
10246,4,4,3,233.0,792,Eastern Metropolitan,895000.0
10247,4,4,2,151.96764988779805,796,Eastern Metropolitan,925000.0
10248,2,2,1,86.0,702,Southern Metropolitan,902000.0
10249,2,2,1,117.0,249,Southern Metropolitan,1410000.0
10250,2,2,1,151.96764988779805,0,Southern Metropolitan,660000.0
10251,3,3,2,175.0,797,Southern Metropolitan,1360000.0
10252,3,3,2,117.0,553,Northern Metropolitan,500000.0
10253,3,3,2,125.0,637,Northern Metropolitan,573000.0
10254,3,3,2,151.96764988779805,156,Northern Metropolitan,380500.0
10255,3,3,2,125.0,525,Northern Metropolitan,528000.0
10256,3,3,2,111.04,606,Northern Metropolitan,465000.0
10257,4,4,2,157.0,635,Northern Metropolitan,545000.0
10258,2,2,1,151.96764988779805,279,Northern Metropolitan,452500.0
10259,2,2,1,105.0,856,Western Metropolitan,1980000.0
10260,3,3,2,134.0,176,Western Metropolitan,830000.0
10261,3,3,2,107.0,173,Western Metropolitan,886000.0
10262,1,1,1,151.96764988779805,28,Western Metropolitan,280000.0
10263,3,3,2,151.96764988779805,204,Western Metropolitan,850000.0
10264,2,2,1,63.4,92,Western Metropolitan,445000.0
10265,3,3,3,187.0,846,Western Metropolitan,1050000.0
10266,3,3,2,151.96764988779805,491,Northern Metropolitan,710000.0
10267,4,4,2,140.0,625,Northern Metropolitan,800000.0
10268,3,3,2,151.96764988779805,572,Northern Metropolitan,805000.0
10269,2,2,1,94.0,687,Northern Metropolitan,786000.0
10270,3,3,1,151.96764988779805,164,Northern Metropolitan,577000.0
10271,3,3,2,151.96764988779805,239,Eastern Metropolitan,670000.0
10272,2,2,2,120.0,306,Eastern Metropolitan,617000.0
10273,2,2,1,151.96764988779805,167,Northern Metropolitan,1321000.0
10274,2,2,1,151.96764988779805,121,Northern Metropolitan,960000.0
10275,1,1,1,151.96764988779805,0,Northern Metropolitan,495000.0
10276,2,2,1,82.0,180,Northern Metropolitan,990000.0
10277,3,3,1,151.96764988779805,390,Western Metropolitan,1100000.0
10278,2,2,1,86.0,43,Western Metropolitan,455000.0
10279,2,2,1,73.0,189,Eastern Metropolitan,680000.0
10280,5,5,3,151.96764988779805,477,Eastern Metropolitan,1205000.0
10281,3,3,1,151.96764988779805,602,South-Eastern Metropolitan,491000.0
10282,3,3,1,151.96764988779805,623,South-Eastern Metropolitan,566000.0
10283,3,3,1,151.96764988779805,650,South-Eastern Metropolitan,740000.0
10284,4,4,3,151.96764988779805,1659,South-Eastern Metropolitan,1400000.0
10285,5,5,2,151.96764988779805,538,Southern Metropolitan,1880000.0
10286,3,3,1,130.0,935,Western Metropolitan,755000.0
10287,4,4,2,151.96764988779805,634,Western Metropolitan,635000.0
10288,2,2,1,93.0,730,Southern Metropolitan,762000.0
10289,2,2,1,151.96764988779805,0,Southern Metropolitan,501000.0
10290,4,4,3,151.96764988779805,1064,Southern Metropolitan,2920000.0
10291,3,3,2,160.0,313,Southern Metropolitan,1501000.0
10292,3,3,2,151.96764988779805,409,Southern Metropolitan,1500000.0
10293,3,3,2,151.96764988779805,0,Southern Metropolitan,1440000.0
10294,3,3,2,151.96764988779805,296,Southern Metropolitan,1330000.0
10295,4,4,2,151.96764988779805,690,Eastern Metropolitan,1130000.0
10296,4,4,2,151.96764988779805,762,Eastern Metropolitan,1331000.0
10297,4,4,2,101.0,726,Eastern Metropolitan,1100000.0
10298,3,3,2,152.0,328,Eastern Metropolitan,1135000.0
10299,4,4,1,151.96764988779805,587,Northern Metropolitan,651000.0
10300,3,3,1,152.0,746,Northern Metropolitan,865000.0
10301,1,1,1,75.0,124,Northern Metropolitan,362500.0
10302,3,3,1,153.0,584,Northern Metropolitan,922000.0
10303,2,2,1,151.96764988779805,650,Northern Metropolitan,650000.0
10304,3,3,2,174.0,697,Northern Metropolitan,963500.0
10305,3,3,1,151.96764988779805,641,Northern Metropolitan,815000.0
10306,3,3,1,142.0,580,Northern Metropolitan,740000.0
10307,5,5,2,151.96764988779805,877,Northern Metropolitan,750000.0
10308,4,4,2,270.0,633,Northern Metropolitan,730000.0
10309,3,3,2,154.0,711,Northern Metropolitan,770000.0
10310,3,3,2,151.96764988779805,392,Northern Metropolitan,550000.0
10311,3,3,1,151.96764988779805,700,Northern Metropolitan,870000.0
10312,4,4,2,151.96764988779805,630,Southern Metropolitan,2905000.0
10313,2,2,1,151.96764988779805,765,Southern Metropolitan,1695000.0
10314,4,4,2,200.0,726,Southern Metropolitan,2550000.0
10315,3,3,2,151.96764988779805,646,South-Eastern Metropolitan,561000.0
10316,2,2,1,151.96764988779805,279,Southern Metropolitan,525000.0
10317,4,4,2,192.0,750,Southern Metropolitan,2800000.0
10318,3,3,1,151.96764988779805,271,Southern Metropolitan,1870000.0
10319,3,3,2,151.96764988779805,273,Southern Metropolitan,2402500.0
10320,3,3,1,151.96764988779805,261,Southern Metropolitan,1955000.0
10321,3,3,1,110.0,290,Southern Metropolitan,1702000.0
10322,2,2,2,151.96764988779805,0,Southern Metropolitan,500000.0
10323,4,4,2,274.0,446,Southern Metropolitan,3399000.0
10324,4,4,2,151.96764988779805,595,Southern Metropolitan,3900000.0
10325,2,2,1,151.96764988779805,0,Southern Metropolitan,697000.0
10326,2,2,1,87.0,966,Southern Metropolitan,802500.0
10327,1,1,1,50.0,0,Southern Metropolitan,441000.0
10328,3,3,2,151.96764988779805,522,Southern Metropolitan,2680000.0
10329,2,2,1,72.0,1324,Southern Metropolitan,500000.0
10330,2,2,1,107.0,154,Eastern Metropolitan,738000.0
10331,3,3,2,151.96764988779805,192,Eastern Metropolitan,715000.0
10332,3,3,1,92.5,583,Eastern Metropolitan,800000.0
10333,2,2,1,106.0,129,Eastern Metropolitan,680000.0
10334,3,3,1,151.96764988779805,648,Eastern Metropolitan,1010000.0
10335,3,3,1,151.96764988779805,277,Eastern Metropolitan,630000.0
10336,3,3,1,115.96,377,Eastern Metropolitan,605000.0
10337,3,3,1,109.0,429,Eastern Metropolitan,580000.0
10338,2,2,1,151.96764988779805,94,Eastern Metropolitan,444000.0
10339,2,2,2,151.96764988779805,220,Eastern Metropolitan,532000.0
10340,3,3,2,137.0,598,Southern Metropolitan,1600000.0
10341,4,4,2,196.0,661,Western Metropolitan,677000.0
10342,4,4,2,230.0,704,Western Metropolitan,737500.0
10343,3,3,2,169.0,530,Western Metropolitan,520000.0
10344,3,3,2,151.96764988779805,540,Western Metropolitan,553100.0
10345,3,3,2,151.96764988779805,435,Western Metropolitan,418000.0
10346,3,3,1,142.0,663,Western Metropolitan,505000.0
10347,3,3,1,151.96764988779805,581,Western Metropolitan,492000.0
10348,4,4,2,158.0,800,Western Metropolitan,680000.0
10349,4,4,2,151.96764988779805,546,Western Metropolitan,472000.0
10350,3,3,1,121.84,537,Western Metropolitan,442500.0
10351,3,3,2,127.0,311,Southern Metropolitan,1203500.0
10352,3,3,1,151.96764988779805,603,Southern Metropolitan,1250000.0
10353,3,3,1,114.0,424,Eastern Metropolitan,1475000.0
10354,3,3,1,158.0,617,Eastern Metropolitan,1640000.0
10355,3,3,1,90.0,708,Northern Metropolitan,590500.0
10356,3,3,1,157.0,589,Western Metropolitan,895000.0
10357,4,4,2,151.96764988779805,696,Western Metropolitan,790000.0
